track_id,track_name,artist_name,main_artist,canonical_title,release_date,week,rank
1jaTQ3nqY3oAAYyCTbIvnM,whats poppin,jack harlow,jack harlow,whats poppin,2020-03-13,2020-05-15,30
7szuecWAPwGoV1e5vGu8tl,in your eyes,the weeknd,the weeknd,in your eyes,2020-03-20,2020-05-15,31
2DEZmgHKAvm41k4J3R2E9Y,safaera,bad bunny,bad bunny,safaera,2020-02-29,2020-05-15,32
3jjujdWJ72nww5eGnfs2E7,adore you,harry styles,harry styles,adore you,2019-12-13,2020-05-15,33
3eekarcy7kvN4yt5ZFzltW,highest in the room,travis scott,travis scott,highest in the room,2019-10-04,2020-05-15,34
7k4t7uLgtOxPwTpFmtJNTY,tusa,karol g,karol g,tusa,2019-11-07,2020-05-15,35
4DpNNXFMMxQEKl7r0ykkWA,play date,melanie martinez,melanie martinez,play date,2015-08-14,2020-05-15,36
11VApNQCWLJdzxWrlmwzUa,say so (feat. nicki minaj),doja cat,doja cat,say so,2020-05-01,2020-05-15,37
3AzjcOeAmA57TIOr9zF1ZW,physical,dua lipa,dua lipa,physical,2020-03-27,2020-05-15,38
0VjIjW4GlUZAMYd2vXMi3b,blinding lights,the weeknd,the weeknd,blinding lights,2020-03-20,2020-05-22,1
7ytR5pFWmSjzHJIeQkgog4,rockstar (feat. roddy ricch),dababy,dababy,rockstar,2020-04-17,2020-05-22,2
24Yi9hE78yPEbZ4kxyoXAI,roses - imanbek remix,saint jhn,saint jhn,roses imanbek remix,2019-10-09,2020-05-22,3
466cKvZn1j45IpxDdYZqdA,toosie slide,drake,drake,toosie slide,2020-05-01,2020-05-22,4
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),powfu,powfu,death bed,2020-02-08,2020-05-22,5
4NhDYoQTYCdWHTvlbGVgwo,gooba,6ix9ine,6ix9ine,gooba,2020-05-08,2020-05-22,6
39Yp9wwQiSRIDOvrVg7mbk,the scotts,the scotts,the scotts,the scotts,2020-04-24,2020-05-22,7
4HBZA5flZLE435QTztThqH,stuck with u (with justin bieber),ariana grande,ariana grande,stuck with u,2020-05-08,2020-05-22,8
3PfIrDoz19wz7qK7tYeu62,don't start now,dua lipa,dua lipa,don t start now,2020-03-27,2020-05-22,9
1rgnBhdG2JDFTbYkYRZAku,dance monkey,tones and i,tones,dance monkey,2019-05-10,2020-05-22,10
22LAwLoDA5b4AaGSkg6bKW,blueberry faygo,lil mosey,lil mosey,blueberry faygo,2020-02-06,2020-05-22,11
0nbXyq5TXYPCO7pr3N8S4I,the box,roddy ricch,roddy ricch,the box,2019-12-06,2020-05-22,12
017PF4Q3l4DBUiWoXk4OWT,break my heart,dua lipa,dua lipa,break my heart,2020-03-27,2020-05-22,13
4nK5YrxbMGZstTLbvj6Gxw,supalonely,benee,benee,supalonely,2019-11-15,2020-05-22,14
62aP9fBQKYKxi7PDXwcUAS,ily (i love you baby) (feat. emilee),surf mesa,surf mesa,ily,2019-11-26,2020-05-22,15
4umIPjkehX1r7uhmGvXiSV,intentions (feat. quavo),justin bieber,justin bieber,intentions,2020-02-14,2020-05-22,16
1Cv1YLb4q0RzL6pybtaMLo,sunday best,surfaces,surfaces,sunday best,2019-01-06,2020-05-22,17
2rRJrJEo19S2J82BDsQ3F7,falling,trevor daniel,trevor daniel,falling,2020-03-26,2020-05-22,18
3Dv1eDb0MEgF93GpLXlucZ,say so,doja cat,doja cat,say so,2019-11-07,2020-05-22,19
7qEHsqek33rTcFNT9PFqLf,someone you loved,lewis capaldi,lewis capaldi,someone you loved,2019-05-17,2020-05-22,20
5v4GgrXPMghOnBBLmveLac,savage remix (feat. beyoncé),megan thee stallion,megan thee stallion,savage remix,2020-04-29,2020-05-22,21
78qd8dvwea0Gosb6Fe6j3k,boss bitch,doja cat,doja cat,boss bitch,2020-01-23,2020-05-22,22
21jGcNKet2qwijlDFuPiPb,circles,post malone,post malone,circles,2019-09-06,2020-05-22,23
0SqqAgdovOE24BzxIClpjw,yo perreo sola,bad bunny,bad bunny,yo perreo sola,2020-02-29,2020-05-22,24
11VApNQCWLJdzxWrlmwzUa,say so (feat. nicki minaj),doja cat,doja cat,say so,2020-05-01,2020-05-22,25
4DpNNXFMMxQEKl7r0ykkWA,play date,melanie martinez,melanie martinez,play date,2015-08-14,2020-05-22,26
1K5KBOgreBi5fkEHvg5ap3,life is good (feat. drake),future,future,life is good,2020-05-15,2020-05-22,27
3Z8FwOEN59mRMxDCtb8N0A,be kind (with halsey),marshmello,marshmello,be kind,2020-05-01,2020-05-22,28
6gBFPUFcJLzWGx4lenP6h2,goosebumps,travis scott,travis scott,goosebumps,2016-09-16,2020-05-22,29
696DnlkuDOXcMAnKlTgXXK,roxanne,arizona zervas,arizona zervas,roxanne,2019-10-10,2020-05-22,30
1jaTQ3nqY3oAAYyCTbIvnM,whats poppin,jack harlow,jack harlow,whats poppin,2020-03-13,2020-05-22,31
3jjujdWJ72nww5eGnfs2E7,adore you,harry styles,harry styles,adore you,2019-12-13,2020-05-22,32
5RqR4ZCCKJDcBLIn4sih9l,party girl,staysolidrocky,staysolidrocky,party girl,2020-04-21,2020-05-22,33
2xLMifQCjDGFmkHkpNLD9h,sicko mode,travis scott,travis scott,sicko mode,2018-08-03,2020-05-22,34
7k4t7uLgtOxPwTpFmtJNTY,tusa,karol g,karol g,tusa,2019-11-07,2020-05-22,35
7szuecWAPwGoV1e5vGu8tl,in your eyes,the weeknd,the weeknd,in your eyes,2020-03-20,2020-05-22,36
3eekarcy7kvN4yt5ZFzltW,highest in the room,travis scott,travis scott,highest in the room,2019-10-04,2020-05-22,37
2DEZmgHKAvm41k4J3R2E9Y,safaera,bad bunny,bad bunny,safaera,2020-02-29,2020-05-22,38
24ySl2hOPGCDcxBxFIqWBu,rain on me (with ariana grande),lady gaga,lady gaga,rain on me,2020-05-22,2020-05-29,1
7ytR5pFWmSjzHJIeQkgog4,rockstar (feat. roddy ricch),dababy,dababy,rockstar,2020-04-17,2020-05-29,2
0VjIjW4GlUZAMYd2vXMi3b,blinding lights,the weeknd,the weeknd,blinding lights,2020-03-20,2020-05-29,3
24Yi9hE78yPEbZ4kxyoXAI,roses - imanbek remix,saint jhn,saint jhn,roses imanbek remix,2019-10-09,2020-05-29,4
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),powfu,powfu,death bed,2020-02-08,2020-05-29,5
466cKvZn1j45IpxDdYZqdA,toosie slide,drake,drake,toosie slide,2020-05-01,2020-05-29,6
39Yp9wwQiSRIDOvrVg7mbk,the scotts,the scotts,the scotts,the scotts,2020-04-24,2020-05-29,7
3PfIrDoz19wz7qK7tYeu62,don't start now,dua lipa,dua lipa,don t start now,2020-03-27,2020-05-29,8
4HBZA5flZLE435QTztThqH,stuck with u (with justin bieber),ariana grande,ariana grande,stuck with u,2020-05-08,2020-05-29,9
4NhDYoQTYCdWHTvlbGVgwo,gooba,6ix9ine,6ix9ine,gooba,2020-05-08,2020-05-29,10
1rgnBhdG2JDFTbYkYRZAku,dance monkey,tones and i,tones,dance monkey,2019-05-10,2020-05-29,11
22LAwLoDA5b4AaGSkg6bKW,blueberry faygo,lil mosey,lil mosey,blueberry faygo,2020-02-06,2020-05-29,12
62aP9fBQKYKxi7PDXwcUAS,ily (i love you baby) (feat. emilee),surf mesa,surf mesa,ily,2019-11-26,2020-05-29,13
0nbXyq5TXYPCO7pr3N8S4I,the box,roddy ricch,roddy ricch,the box,2019-12-06,2020-05-29,14
017PF4Q3l4DBUiWoXk4OWT,break my heart,dua lipa,dua lipa,break my heart,2020-03-27,2020-05-29,15
4nK5YrxbMGZstTLbvj6Gxw,supalonely,benee,benee,supalonely,2019-11-15,2020-05-29,16
4umIPjkehX1r7uhmGvXiSV,intentions (feat. quavo),justin bieber,justin bieber,intentions,2020-02-14,2020-05-29,17
2rRJrJEo19S2J82BDsQ3F7,falling,trevor daniel,trevor daniel,falling,2020-03-26,2020-05-29,18
5RqR4ZCCKJDcBLIn4sih9l,party girl,staysolidrocky,staysolidrocky,party girl,2020-04-21,2020-05-29,19
1Cv1YLb4q0RzL6pybtaMLo,sunday best,surfaces,surfaces,sunday best,2019-01-06,2020-05-29,20
5v4GgrXPMghOnBBLmveLac,savage remix (feat. beyoncé),megan thee stallion,megan thee stallion,savage remix,2020-04-29,2020-05-29,21
7qEHsqek33rTcFNT9PFqLf,someone you loved,lewis capaldi,lewis capaldi,someone you loved,2019-05-17,2020-05-29,22
3Dv1eDb0MEgF93GpLXlucZ,say so,doja cat,doja cat,say so,2019-11-07,2020-05-29,23
6UelLqGlWMcVH1E5c4H7lY,watermelon sugar,harry styles,harry styles,watermelon sugar,2019-12-13,2020-05-29,24
21jGcNKet2qwijlDFuPiPb,circles,post malone,post malone,circles,2019-09-06,2020-05-29,25
4DpNNXFMMxQEKl7r0ykkWA,play date,melanie martinez,melanie martinez,play date,2015-08-14,2020-05-29,26
1jaTQ3nqY3oAAYyCTbIvnM,whats poppin,jack harlow,jack harlow,whats poppin,2020-03-13,2020-05-29,27
6gBFPUFcJLzWGx4lenP6h2,goosebumps,travis scott,travis scott,goosebumps,2016-09-16,2020-05-29,28
0SqqAgdovOE24BzxIClpjw,yo perreo sola,bad bunny,bad bunny,yo perreo sola,2020-02-29,2020-05-29,29
2DEZmgHKAvm41k4J3R2E9Y,safaera,bad bunny,bad bunny,safaera,2020-02-29,2020-05-29,30
78qd8dvwea0Gosb6Fe6j3k,boss bitch,doja cat,doja cat,boss bitch,2020-01-23,2020-05-29,31
11VApNQCWLJdzxWrlmwzUa,say so (feat. nicki minaj),doja cat,doja cat,say so,2020-05-01,2020-05-29,32
696DnlkuDOXcMAnKlTgXXK,roxanne,arizona zervas,arizona zervas,roxanne,2019-10-10,2020-05-29,33
3Z8FwOEN59mRMxDCtb8N0A,be kind (with halsey),marshmello,marshmello,be kind,2020-05-01,2020-05-29,34
2xLMifQCjDGFmkHkpNLD9h,sicko mode,travis scott,travis scott,sicko mode,2018-08-03,2020-05-29,35
7k4t7uLgtOxPwTpFmtJNTY,tusa,karol g,karol g,tusa,2019-11-07,2020-05-29,36
3H7ihDc1dqLriiWXwsc2po,breaking me,topic,topic,breaking me,2019-12-19,2020-05-29,37
1K5KBOgreBi5fkEHvg5ap3,life is good (feat. drake),future,future,life is good,2020-05-15,2020-05-29,38
7ytR5pFWmSjzHJIeQkgog4,rockstar (feat. roddy ricch),dababy,dababy,rockstar,2020-04-17,2020-06-05,1
7ju97lgwC2rKQ6wwsf9no9,rain on me (with ariana grande),lady gaga,lady gaga,rain on me,2020-05-29,2020-06-05,2
0VjIjW4GlUZAMYd2vXMi3b,blinding lights,the weeknd,the weeknd,blinding lights,2020-03-20,2020-06-05,3
24Yi9hE78yPEbZ4kxyoXAI,roses - imanbek remix,saint jhn,saint jhn,roses imanbek remix,2019-10-09,2020-06-05,4
1IWNylpZ477gIVUDpJL66u,sour candy (with blackpink),lady gaga,lady gaga,sour candy,2020-05-29,2020-06-05,5
466cKvZn1j45IpxDdYZqdA,toosie slide,drake,drake,toosie slide,2020-05-01,2020-06-05,6
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),powfu,powfu,death bed,2020-02-08,2020-06-05,7
3PfIrDoz19wz7qK7tYeu62,don't start now,dua lipa,dua lipa,don t start now,2020-03-27,2020-06-05,8
39Yp9wwQiSRIDOvrVg7mbk,the scotts,the scotts,the scotts,the scotts,2020-04-24,2020-06-05,9
1rgnBhdG2JDFTbYkYRZAku,dance monkey,tones and i,tones,dance monkey,2019-05-10,2020-06-05,10
62aP9fBQKYKxi7PDXwcUAS,ily (i love you baby) (feat. emilee),surf mesa,surf mesa,ily,2019-11-26,2020-06-05,11
017PF4Q3l4DBUiWoXk4OWT,break my heart,dua lipa,dua lipa,break my heart,2020-03-27,2020-06-05,12
22LAwLoDA5b4AaGSkg6bKW,blueberry faygo,lil mosey,lil mosey,blueberry faygo,2020-02-06,2020-06-05,13
4HBZA5flZLE435QTztThqH,stuck with u (with justin bieber),ariana grande,ariana grande,stuck with u,2020-05-08,2020-06-05,14
4w47S36wQGBhGg073q3nt7,tkn (feat. travis scott),rosalía,rosalia,tkn,2020-05-28,2020-06-05,15
0nbXyq5TXYPCO7pr3N8S4I,the box,roddy ricch,roddy ricch,the box,2019-12-06,2020-06-05,16
4nK5YrxbMGZstTLbvj6Gxw,supalonely,benee,benee,supalonely,2019-11-15,2020-06-05,17
4NhDYoQTYCdWHTvlbGVgwo,gooba,6ix9ine,6ix9ine,gooba,2020-05-08,2020-06-05,18
5RqR4ZCCKJDcBLIn4sih9l,party girl,staysolidrocky,staysolidrocky,party girl,2020-04-21,2020-06-05,19
4umIPjkehX1r7uhmGvXiSV,intentions (feat. quavo),justin bieber,justin bieber,intentions,2020-02-14,2020-06-05,20
6UelLqGlWMcVH1E5c4H7lY,watermelon sugar,harry styles,harry styles,watermelon sugar,2019-12-13,2020-06-05,21
2rRJrJEo19S2J82BDsQ3F7,falling,trevor daniel,trevor daniel,falling,2020-03-26,2020-06-05,22
3H7ihDc1dqLriiWXwsc2po,breaking me,topic,topic,breaking me,2019-12-19,2020-06-05,23
7qEHsqek33rTcFNT9PFqLf,someone you loved,lewis capaldi,lewis capaldi,someone you loved,2019-05-17,2020-06-05,24
5v4GgrXPMghOnBBLmveLac,savage remix (feat. beyoncé),megan thee stallion,megan thee stallion,savage remix,2020-04-29,2020-06-05,25
1Cv1YLb4q0RzL6pybtaMLo,sunday best,surfaces,surfaces,sunday best,2019-01-06,2020-06-05,26
21jGcNKet2qwijlDFuPiPb,circles,post malone,post malone,circles,2019-09-06,2020-06-05,27
3Dv1eDb0MEgF93GpLXlucZ,say so,doja cat,doja cat,say so,2019-11-07,2020-06-05,28
4DpNNXFMMxQEKl7r0ykkWA,play date,melanie martinez,melanie martinez,play date,2015-08-14,2020-06-05,29
1jaTQ3nqY3oAAYyCTbIvnM,whats poppin,jack harlow,jack harlow,whats poppin,2020-03-13,2020-06-05,30
6gBFPUFcJLzWGx4lenP6h2,goosebumps,travis scott,travis scott,goosebumps,2016-09-16,2020-06-05,31
1sgDyuLooyvEML4oHspNza,lose somebody,kygo,kygo,lose somebody,2020-05-29,2020-06-05,32
696DnlkuDOXcMAnKlTgXXK,roxanne,arizona zervas,arizona zervas,roxanne,2019-10-10,2020-06-05,33
3Z8FwOEN59mRMxDCtb8N0A,be kind (with halsey),marshmello,marshmello,be kind,2020-05-01,2020-06-05,34
1K5KBOgreBi5fkEHvg5ap3,life is good (feat. drake),future,future,life is good,2020-05-15,2020-06-05,35
2DEZmgHKAvm41k4J3R2E9Y,safaera,bad bunny,bad bunny,safaera,2020-02-29,2020-06-05,36
7k4t7uLgtOxPwTpFmtJNTY,tusa,karol g,karol g,tusa,2019-11-07,2020-06-05,37
0SqqAgdovOE24BzxIClpjw,yo perreo sola,bad bunny,bad bunny,yo perreo sola,2020-02-29,2020-06-05,38
7ytR5pFWmSjzHJIeQkgog4,rockstar (feat. roddy ricch),dababy,dababy,rockstar,2020-04-17,2020-06-12,1
0VjIjW4GlUZAMYd2vXMi3b,blinding lights,the weeknd,the weeknd,blinding lights,2020-03-20,2020-06-12,2
24Yi9hE78yPEbZ4kxyoXAI,roses - imanbek remix,saint jhn,saint jhn,roses imanbek remix,2019-10-09,2020-06-12,3
7ju97lgwC2rKQ6wwsf9no9,rain on me (with ariana grande),lady gaga,lady gaga,rain on me,2020-05-29,2020-06-12,4
466cKvZn1j45IpxDdYZqdA,toosie slide,drake,drake,toosie slide,2020-05-01,2020-06-12,5
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),powfu,powfu,death bed,2020-02-08,2020-06-12,6
3PfIrDoz19wz7qK7tYeu62,don't start now,dua lipa,dua lipa,don t start now,2020-03-27,2020-06-12,7
1rgnBhdG2JDFTbYkYRZAku,dance monkey,tones and i,tones,dance monkey,2019-05-10,2020-06-12,8
62aP9fBQKYKxi7PDXwcUAS,ily (i love you baby) (feat. emilee),surf mesa,surf mesa,ily,2019-11-26,2020-06-12,9
39Yp9wwQiSRIDOvrVg7mbk,the scotts,the scotts,the scotts,the scotts,2020-04-24,2020-06-12,10
22LAwLoDA5b4AaGSkg6bKW,blueberry faygo,lil mosey,lil mosey,blueberry faygo,2020-02-06,2020-06-12,11
5RqR4ZCCKJDcBLIn4sih9l,party girl,staysolidrocky,staysolidrocky,party girl,2020-04-21,2020-06-12,12
017PF4Q3l4DBUiWoXk4OWT,break my heart,dua lipa,dua lipa,break my heart,2020-03-27,2020-06-12,13
0nbXyq5TXYPCO7pr3N8S4I,the box,roddy ricch,roddy ricch,the box,2019-12-06,2020-06-12,14
6UelLqGlWMcVH1E5c4H7lY,watermelon sugar,harry styles,harry styles,watermelon sugar,2019-12-13,2020-06-12,15
4nK5YrxbMGZstTLbvj6Gxw,supalonely,benee,benee,supalonely,2019-11-15,2020-06-12,16
4HBZA5flZLE435QTztThqH,stuck with u (with justin bieber),ariana grande,ariana grande,stuck with u,2020-05-08,2020-06-12,17
4NhDYoQTYCdWHTvlbGVgwo,gooba,6ix9ine,6ix9ine,gooba,2020-05-08,2020-06-12,18
7qEHsqek33rTcFNT9PFqLf,someone you loved,lewis capaldi,lewis capaldi,someone you loved,2019-05-17,2020-06-12,19
4umIPjkehX1r7uhmGvXiSV,intentions (feat. quavo),justin bieber,justin bieber,intentions,2020-02-14,2020-06-12,20
1IWNylpZ477gIVUDpJL66u,sour candy (with blackpink),lady gaga,lady gaga,sour candy,2020-05-29,2020-06-12,21
3H7ihDc1dqLriiWXwsc2po,breaking me,topic,topic,breaking me,2019-12-19,2020-06-12,22
4w47S36wQGBhGg073q3nt7,tkn (feat. travis scott),rosalía,rosalia,tkn,2020-05-28,2020-06-12,23
2rRJrJEo19S2J82BDsQ3F7,falling,trevor daniel,trevor daniel,falling,2020-03-26,2020-06-12,24
5v4GgrXPMghOnBBLmveLac,savage remix (feat. beyoncé),megan thee stallion,megan thee stallion,savage remix,2020-04-29,2020-06-12,25
1Cv1YLb4q0RzL6pybtaMLo,sunday best,surfaces,surfaces,sunday best,2019-01-06,2020-06-12,26
1jaTQ3nqY3oAAYyCTbIvnM,whats poppin,jack harlow,jack harlow,whats poppin,2020-03-13,2020-06-12,27
3Dv1eDb0MEgF93GpLXlucZ,say so,doja cat,doja cat,say so,2019-11-07,2020-06-12,28
21jGcNKet2qwijlDFuPiPb,circles,post malone,post malone,circles,2019-09-06,2020-06-12,29
6gBFPUFcJLzWGx4lenP6h2,goosebumps,travis scott,travis scott,goosebumps,2016-09-16,2020-06-12,30
4DpNNXFMMxQEKl7r0ykkWA,play date,melanie martinez,melanie martinez,play date,2015-08-14,2020-06-12,31
696DnlkuDOXcMAnKlTgXXK,roxanne,arizona zervas,arizona zervas,roxanne,2019-10-10,2020-06-12,32
06s3QtMJVXw1AJX3UfvZG1,hasta que dios diga,anuel aa,anuel aa,hasta que dios diga,2020-05-29,2020-06-12,33
14wf185UxfNbSy8dwt4r4q,mamacita,black eyed peas,black eyed peas,mamacita,2020-04-10,2020-06-12,34
7k4t7uLgtOxPwTpFmtJNTY,tusa,karol g,karol g,tusa,2019-11-07,2020-06-12,35
0SqqAgdovOE24BzxIClpjw,yo perreo sola,bad bunny,bad bunny,yo perreo sola,2020-02-29,2020-06-12,36
2DEZmgHKAvm41k4J3R2E9Y,safaera,bad bunny,bad bunny,safaera,2020-02-29,2020-06-12,37
1K5KBOgreBi5fkEHvg5ap3,life is good (feat. drake),future,future,life is good,2020-05-15,2020-06-12,38
0VjIjW4GlUZAMYd2vXMi3b,blinding lights,the weeknd,the weeknd,blinding lights,2020-03-20,2020-06-19,1
7ytR5pFWmSjzHJIeQkgog4,rockstar (feat. roddy ricch),dababy,dababy,rockstar,2020-04-17,2020-06-19,2
24Yi9hE78yPEbZ4kxyoXAI,roses - imanbek remix,saint jhn,saint jhn,roses imanbek remix,2019-10-09,2020-06-19,3
7ju97lgwC2rKQ6wwsf9no9,rain on me (with ariana grande),lady gaga,lady gaga,rain on me,2020-05-29,2020-06-19,4
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),powfu,powfu,death bed,2020-02-08,2020-06-19,5
466cKvZn1j45IpxDdYZqdA,toosie slide,drake,drake,toosie slide,2020-05-01,2020-06-19,6
6UelLqGlWMcVH1E5c4H7lY,watermelon sugar,harry styles,harry styles,watermelon sugar,2019-12-13,2020-06-19,7
3PfIrDoz19wz7qK7tYeu62,don't start now,dua lipa,dua lipa,don t start now,2020-03-27,2020-06-19,8
5RqR4ZCCKJDcBLIn4sih9l,party girl,staysolidrocky,staysolidrocky,party girl,2020-04-21,2020-06-19,9
62aP9fBQKYKxi7PDXwcUAS,ily (i love you baby) (feat. emilee),surf mesa,surf mesa,ily,2019-11-26,2020-06-19,10
1rgnBhdG2JDFTbYkYRZAku,dance monkey,tones and i,tones,dance monkey,2019-05-10,2020-06-19,11
017PF4Q3l4DBUiWoXk4OWT,break my heart,dua lipa,dua lipa,break my heart,2020-03-27,2020-06-19,12
22LAwLoDA5b4AaGSkg6bKW,blueberry faygo,lil mosey,lil mosey,blueberry faygo,2020-02-06,2020-06-19,13
39Yp9wwQiSRIDOvrVg7mbk,the scotts,the scotts,the scotts,the scotts,2020-04-24,2020-06-19,14
4nK5YrxbMGZstTLbvj6Gxw,supalonely,benee,benee,supalonely,2019-11-15,2020-06-19,15
4HBZA5flZLE435QTztThqH,stuck with u (with justin bieber),ariana grande,ariana grande,stuck with u,2020-05-08,2020-06-19,16
4NhDYoQTYCdWHTvlbGVgwo,gooba,6ix9ine,6ix9ine,gooba,2020-05-08,2020-06-19,17
0nbXyq5TXYPCO7pr3N8S4I,the box,roddy ricch,roddy ricch,the box,2019-12-06,2020-06-19,18
3H7ihDc1dqLriiWXwsc2po,breaking me,topic,topic,breaking me,2019-12-19,2020-06-19,19
3dVvWnj4D8JGkKvo6Hucso,trollz (with nicki minaj),6ix9ine,6ix9ine,trollz,2020-06-12,2020-06-19,20
4umIPjkehX1r7uhmGvXiSV,intentions (feat. quavo),justin bieber,justin bieber,intentions,2020-02-14,2020-06-19,21
7qEHsqek33rTcFNT9PFqLf,someone you loved,lewis capaldi,lewis capaldi,someone you loved,2019-05-17,2020-06-19,22
2rRJrJEo19S2J82BDsQ3F7,falling,trevor daniel,trevor daniel,falling,2020-03-26,2020-06-19,23
5v4GgrXPMghOnBBLmveLac,savage remix (feat. beyoncé),megan thee stallion,megan thee stallion,savage remix,2020-04-29,2020-06-19,24
1Cv1YLb4q0RzL6pybtaMLo,sunday best,surfaces,surfaces,sunday best,2019-01-06,2020-06-19,25
1jaTQ3nqY3oAAYyCTbIvnM,whats poppin,jack harlow,jack harlow,whats poppin,2020-03-13,2020-06-19,26
2g1ukx0VolwI31t8z5vprw,mamacita,black eyed peas,black eyed peas,mamacita,2020-04-09,2020-06-19,27
4w47S36wQGBhGg073q3nt7,tkn (feat. travis scott),rosalía,rosalia,tkn,2020-05-28,2020-06-19,28
21jGcNKet2qwijlDFuPiPb,circles,post malone,post malone,circles,2019-09-06,2020-06-19,29
3Dv1eDb0MEgF93GpLXlucZ,say so,doja cat,doja cat,say so,2019-11-07,2020-06-19,30
7szuecWAPwGoV1e5vGu8tl,in your eyes,the weeknd,the weeknd,in your eyes,2020-03-20,2020-06-19,31
06s3QtMJVXw1AJX3UfvZG1,hasta que dios diga,anuel aa,anuel aa,hasta que dios diga,2020-05-29,2020-06-19,32
4DpNNXFMMxQEKl7r0ykkWA,play date,melanie martinez,melanie martinez,play date,2015-08-14,2020-06-19,33
6gBFPUFcJLzWGx4lenP6h2,goosebumps,travis scott,travis scott,goosebumps,2016-09-16,2020-06-19,34
2gMXnyrvIjhVBUZwvLZDMP,before you go,lewis capaldi,lewis capaldi,before you go,2019-11-22,2020-06-19,35
7k4t7uLgtOxPwTpFmtJNTY,tusa,karol g,karol g,tusa,2019-11-07,2020-06-19,36
696DnlkuDOXcMAnKlTgXXK,roxanne,arizona zervas,arizona zervas,roxanne,2019-10-10,2020-06-19,37
1IWNylpZ477gIVUDpJL66u,sour candy (with blackpink),lady gaga,lady gaga,sour candy,2020-05-29,2020-06-19,38
7ytR5pFWmSjzHJIeQkgog4,rockstar (feat. roddy ricch),dababy,dababy,rockstar,2020-04-17,2020-06-26,1
0VjIjW4GlUZAMYd2vXMi3b,blinding lights,the weeknd,the weeknd,blinding lights,2020-03-20,2020-06-26,2
24Yi9hE78yPEbZ4kxyoXAI,roses - imanbek remix,saint jhn,saint jhn,roses imanbek remix,2019-10-09,2020-06-26,3
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),powfu,powfu,death bed,2020-02-08,2020-06-26,4
7ju97lgwC2rKQ6wwsf9no9,rain on me (with ariana grande),lady gaga,lady gaga,rain on me,2020-05-29,2020-06-26,5
1xQ6trAsedVPCdbtDAmk0c,savage love (laxed - siren beat),jawsh 685,jawsh 685,savage love,2020-06-11,2020-06-26,6
6UelLqGlWMcVH1E5c4H7lY,watermelon sugar,harry styles,harry styles,watermelon sugar,2019-12-13,2020-06-26,7
466cKvZn1j45IpxDdYZqdA,toosie slide,drake,drake,toosie slide,2020-05-01,2020-06-26,8
3PfIrDoz19wz7qK7tYeu62,don't start now,dua lipa,dua lipa,don t start now,2020-03-27,2020-06-26,9
5RqR4ZCCKJDcBLIn4sih9l,party girl,staysolidrocky,staysolidrocky,party girl,2020-04-21,2020-06-26,10
1rgnBhdG2JDFTbYkYRZAku,dance monkey,tones and i,tones,dance monkey,2019-05-10,2020-06-26,11
62aP9fBQKYKxi7PDXwcUAS,ily (i love you baby) (feat. emilee),surf mesa,surf mesa,ily,2019-11-26,2020-06-26,12
017PF4Q3l4DBUiWoXk4OWT,break my heart,dua lipa,dua lipa,break my heart,2020-03-27,2020-06-26,13
3H7ihDc1dqLriiWXwsc2po,breaking me,topic,topic,breaking me,2019-12-19,2020-06-26,14
22LAwLoDA5b4AaGSkg6bKW,blueberry faygo,lil mosey,lil mosey,blueberry faygo,2020-02-06,2020-06-26,15
4nK5YrxbMGZstTLbvj6Gxw,supalonely,benee,benee,supalonely,2019-11-15,2020-06-26,16
4HBZA5flZLE435QTztThqH,stuck with u (with justin bieber),ariana grande,ariana grande,stuck with u,2020-05-08,2020-06-26,17
0nbXyq5TXYPCO7pr3N8S4I,the box,roddy ricch,roddy ricch,the box,2019-12-06,2020-06-26,18
39Yp9wwQiSRIDOvrVg7mbk,the scotts,the scotts,the scotts,the scotts,2020-04-24,2020-06-26,19
24IgCW19L8lXKyFZwzFtD3,mamacita,black eyed peas,black eyed peas,mamacita,2020-06-18,2020-06-26,20
4NhDYoQTYCdWHTvlbGVgwo,gooba,6ix9ine,6ix9ine,gooba,2020-05-08,2020-06-26,21
4umIPjkehX1r7uhmGvXiSV,intentions (feat. quavo),justin bieber,justin bieber,intentions,2020-02-14,2020-06-26,22
7qEHsqek33rTcFNT9PFqLf,someone you loved,lewis capaldi,lewis capaldi,someone you loved,2019-05-17,2020-06-26,23
1Cv1YLb4q0RzL6pybtaMLo,sunday best,surfaces,surfaces,sunday best,2019-01-06,2020-06-26,24
5v4GgrXPMghOnBBLmveLac,savage remix (feat. beyoncé),megan thee stallion,megan thee stallion,savage remix,2020-04-29,2020-06-26,25
2rRJrJEo19S2J82BDsQ3F7,falling,trevor daniel,trevor daniel,falling,2020-03-26,2020-06-26,26
7szuecWAPwGoV1e5vGu8tl,in your eyes,the weeknd,the weeknd,in your eyes,2020-03-20,2020-06-26,27
3Dv1eDb0MEgF93GpLXlucZ,say so,doja cat,doja cat,say so,2019-11-07,2020-06-26,28
1mohfLaTJtB2RplHLQVM70,la jeepeta - remix,nio garcia,nio garcia,la jeepeta remix,2020-04-24,2020-06-26,29
